Medal_ID,Race_id,event_title,country_name,value_unit,medal_type
8875,1875,Men's 4 x 100m Freestyle Relay,Japan,03:25.0,BRONZE
8876,1876,Men's 4 x 100m Freestyle Relay,Puerto Rico,03:25.0,BRONZE
8877,1877,Men's 4 x 100m Freestyle Relay,People's Republic of China,03:25.0,BRONZE
8878,1878,Men's 4 x 100m Freestyle Relay,Mexico,03:25.0,BRONZE
8879,1879,Men's 4 x 100m Freestyle Relay,Singapore,03:25.0,BRONZE
8880,1880,Men's 4 x 100m Freestyle Relay,Jamaica,03:25.0,BRONZE
8881,1881,Men's 4 x 100m Freestyle Relay,Turkey,03:25.0,BRONZE
8882,1882,Men's 4 x 100m Freestyle Relay,US Virgin Islands,03:25.0,BRONZE
8883,1883,Men's 4 x 100m Freestyle Relay,Guatemala,03:25.0,BRONZE
8884,1884,Men's 4 x 100m Freestyle Relay,Honduras,03:25.0,BRONZE
8885,1885,Men's 4 x 100m Freestyle Relay,Egypt,03:25.0,BRONZE
8886,1886,Men's 4 x 100m Freestyle Relay,Kuwait,03:25.0,BRONZE
8887,1887,Women's 4 x 400m Relay,United States of America,03:18.3,GOLD
8888,1888,Women's 4 x 400m Relay,Canada,03:21.2,SILVER
8889,1889,Women's 4 x 400m Relay,Federal Republic of Germany,03:23.0,BRONZE
8890,1890,Women's 4 x 400m Relay,Great Britain,03:25.5,BRONZE
8891,1891,Women's 4 x 400m Relay,Jamaica,03:27.5,BRONZE
8892,1892,Women's 4 x 400m Relay,Italy,03:30.8,BRONZE
8893,1893,Women's 4 x 400m Relay,India,03:32.5,BRONZE
8894,1894,Women's 4 x 100m Relay,United States of America,00:41.7,GOLD
8895,1895,Women's 4 x 100m Relay,Canada,00:42.8,SILVER
8896,1896,Women's 4 x 100m Relay,Great Britain,00:43.1,BRONZE
8897,1897,Women's 4 x 100m Relay,France,00:43.1,BRONZE
8898,1898,Women's 4 x 100m Relay,Federal Republic of Germany,00:43.6,BRONZE
8899,1899,Women's 4 x 100m Relay,Bahamas,00:44.2,BRONZE
8900,1900,Women's 4 x 100m Relay,Trinidad and Tobago,00:44.2,BRONZE
8901,1901,Women's 4 x 100m Relay,Jamaica,00:53.5,BRONZE
8902,1902,Men's 4 x 400m Relay,United States of America,02:57.9,GOLD
8903,1903,Men's 4 x 400m Relay,Great Britain,02:59.1,SILVER
8904,1904,Men's 4 x 400m Relay,Nigeria,02:59.3,BRONZE
8905,1905,Men's 4 x 400m Relay,Australia,02:59.7,BRONZE
8906,1906,Men's 4 x 400m Relay,Italy,03:01.4,BRONZE
8907,1907,Men's 4 x 400m Relay,Barbados,03:01.6,BRONZE
8908,1908,Men's 4 x 400m Relay,Uganda,03:02.1,BRONZE
8909,1909,Men's 4 x 400m Relay,Canada,03:02.8,BRONZE
8910,1910,Men's 4 x 100m Relay,United States of America,00:37.8,GOLD
8911,1911,Men's 4 x 100m Relay,Jamaica,00:38.6,SILVER
8912,1912,Men's 4 x 100m Relay,Canada,00:38.7,BRONZE
8913,1913,Men's 4 x 100m Relay,Italy,00:38.9,BRONZE
8914,1914,Men's 4 x 100m Relay,Federal Republic of Germany,00:39.0,BRONZE
8915,1915,Men's 4 x 100m Relay,France,00:39.1,BRONZE
8916,1916,Men's 4 x 100m Relay,Great Britain,00:39.1,BRONZE
8917,1917,Men's 4 x 100m Relay,Brazil,00:39.4,BRONZE
8918,1918,Women's 4 x 400m Relay,Soviet Union,03:20.2,GOLD
8919,1919,Women's 4 x 400m Relay,German Democratic Republic (Germany),03:20.4,SILVER
8920,1920,Women's 4 x 400m Relay,Great Britain,03:27.5,BRONZE
8921,1921,Women's 4 x 400m Relay,Romania,03:27.7,BRONZE
8922,1922,Women's 4 x 400m Relay,Hungary,03:27.9,BRONZE
8923,1923,Women's 4 x 400m Relay,Poland,03:27.9,BRONZE
8924,1924,Women's 4 x 400m Relay,Belgium,03:31.6,BRONZE
8925,1925,Women's 4 x 100m Relay,German Democratic Republic (Germany),00:41.6,GOLD
8926,1926,Women's 4 x 100m Relay,Soviet Union,00:42.1,SILVER
8927,1927,Women's 4 x 100m Relay,Great Britain,00:42.4,BRONZE
8928,1928,Women's 4 x 100m Relay,Bulgaria,00:42.7,BRONZE
8929,1929,Women's 4 x 100m Relay,France,00:42.8,BRONZE
8930,1930,Women's 4 x 100m Relay,Jamaica,00:43.2,BRONZE
8931,1931,Women's 4 x 100m Relay,Poland,00:43.6,BRONZE
8932,1932,Women's 4 x 100m Relay,Sweden,00:43.6,BRONZE
8933,1933,Men's 4 x 100m Relay,Soviet Union,00:38.3,GOLD
8934,1934,Men's 4 x 100m Relay,Poland,00:38.3,SILVER
8935,1935,Men's 4 x 100m Relay,France,00:38.5,BRONZE
8936,1936,Men's 4 x 100m Relay,Great Britain,00:38.6,BRONZE
8937,1937,Men's 4 x 100m Relay,German Democratic Republic (Germany),00:38.7,BRONZE
8938,1938,Men's 4 x 100m Relay,Bulgaria,00:39.0,BRONZE
8939,1939,Men's 4 x 100m Relay,Nigeria,00:39.1,BRONZE
8940,1940,Men's 4 x 100m Relay,Brazil,00:39.5,BRONZE
8941,1941,Men's 4 x 400m Relay,Soviet Union,03:01.1,GOLD
8942,1942,Men's 4 x 400m Relay,German Democratic Republic (Germany),03:01.3,SILVER
8943,1943,Men's 4 x 400m Relay,Italy,03:04.3,BRONZE
8944,1944,Men's 4 x 400m Relay,France,03:04.8,BRONZE
8945,1945,Men's 4 x 400m Relay,Brazil,03:05.9,BRONZE
8946,1946,Men's 4 x 400m Relay,Trinidad and Tobago,03:06.6,BRONZE
8947,1947,Men's 4 x 400m Relay,Czechoslovakia,03:07.0,BRONZE
8948,1948,Men's 4 x 200m Freestyle Relay,Soviet Union,07:23.5,GOLD
8949,1949,Men's 4 x 200m Freestyle Relay,German Democratic Republic (Germany),07:28.6,SILVER
8950,1950,Men's 4 x 200m Freestyle Relay,Brazil,07:29.3,BRONZE
8951,1951,Men's 4 x 200m Freestyle Relay,Sweden,07:30.1,BRONZE
8952,1952,Men's 4 x 200m Freestyle Relay,Italy,07:30.4,BRONZE
8953,1953,Men's 4 x 200m Freestyle Relay,Great Britain,07:30.8,BRONZE
8954,1954,Men's 4 x 200m Freestyle Relay,Australia,07:30.8,BRONZE
8955,1955,Men's 4 x 200m Freestyle Relay,France,07:36.1,BRONZE
8956,1956,Men's 4 x 200m Freestyle Relay,Bulgaria,07:36.1,BRONZE
8957,1957,Men's 4 x 200m Freestyle Relay,Hungary,07:36.1,BRONZE
8958,1958,Men's 4 x 100m Freestyle Relay,German Democratic Republic (Germany),03:42.7,GOLD
8959,1959,Men's 4 x 100m Freestyle Relay,Sweden,03:48.9,SILVER
8960,1960,Men's 4 x 100m Freestyle Relay,Netherlands,03:49.5,BRONZE
8961,1961,Men's 4 x 100m Freestyle Relay,Great Britain,03:51.7,BRONZE
8962,1962,Men's 4 x 100m Freestyle Relay,Australia,03:54.2,BRONZE
8963,1963,Men's 4 x 100m Freestyle Relay,Mexico,03:55.4,BRONZE
8964,1964,Men's 4 x 100m Freestyle Relay,Bulgaria,03:56.3,BRONZE
8965,1965,Men's 4 x 100m Freestyle Relay,Spain,03:58.7,BRONZE
8966,1966,Men's 4 x 100m Freestyle Relay,Soviet Union,03:58.7,BRONZE
8967,1967,Men's 4 x 100m Freestyle Relay,United States of America,03:44.8,GOLD
8968,1968,Men's 4 x 100m Freestyle Relay,German Democratic Republic (Germany),03:45.5,SILVER
8969,1969,Men's 4 x 100m Freestyle Relay,Canada,03:48.8,BRONZE
8970,1970,Men's 4 x 100m Freestyle Relay,Netherlands,03:51.7,BRONZE
8971,1971,Men's 4 x 100m Freestyle Relay,Soviet Union,03:52.7,BRONZE
8972,1972,Men's 4 x 100m Freestyle Relay,France,03:56.7,BRONZE
8973,1973,Men's 4 x 100m Freestyle Relay,Sweden,03:57.3,BRONZE
8974,1974,Men's 4 x 100m Freestyle Relay,Federal Republic of Germany,03:58.3,BRONZE
8975,1975,Men's 4 x 100m Freestyle Relay,Italy,03:58.3,BRONZE
8976,1976,Men's 4 x 200m Freestyle Relay,United States of America,07:23.2,GOLD
8977,1977,Men's 4 x 200m Freestyle Relay,Soviet Union,07:28.0,SILVER
8978,1978,Men's 4 x 200m Freestyle Relay,Great Britain,07:32.1,BRONZE
8979,1979,Men's 4 x 200m Freestyle Relay,Federal Republic of Germany,07:32.3,BRONZE
8980,1980,Men's 4 x 200m Freestyle Relay,German Democratic Republic (Germany),07:38.9,BRONZE
8981,1981,Men's 4 x 200m Freestyle Relay,Netherlands,07:42.6,BRONZE
8982,1982,Men's 4 x 200m Freestyle Relay,Sweden,07:42.8,BRONZE
8983,1983,Men's 4 x 200m Freestyle Relay,Italy,07:43.4,BRONZE
8984,1984,Men's 4 x 200m Freestyle Relay,Canada,07:43.4,BRONZE
8985,1985,Men's 4 x 200m Freestyle Relay,Hungary,07:43.4,BRONZE
8986,1986,Men's 4 x 400m Relay,United States of America,02:58.6,GOLD
8987,1987,Men's 4 x 400m Relay,Poland,03:01.4,SILVER
8988,1988,Men's 4 x 400m Relay,Federal Republic of Germany,03:02.0,BRONZE
8989,1989,Men's 4 x 400m Relay,Canada,03:02.6,BRONZE
8990,1990,Men's 4 x 400m Relay,Jamaica,03:02.8,BRONZE
8991,1991,Men's 4 x 400m Relay,Trinidad and Tobago,03:03.5,BRONZE
8992,1992,Men's 4 x 400m Relay,Cuba,03:03.8,BRONZE
8993,1993,Men's 4 x 400m Relay,Finland,03:06.5,BRONZE
8994,1994,Women's 4 x 400m Relay,German Democratic Republic (Germany),03:19.2,GOLD
8995,1995,Women's 4 x 400m Relay,United States of America,03:22.8,SILVER
8996,1996,Women's 4 x 400m Relay,Soviet Union,03:24.2,BRONZE
8997,1997,Women's 4 x 400m Relay,Australia,03:25.6,BRONZE
8998,1998,Women's 4 x 400m Relay,Federal Republic of Germany,03:25.7,BRONZE
8999,1999,Women's 4 x 400m Relay,Finland,03:25.9,BRONZE
9000,2000,Women's 4 x 400m Relay,Great Britain,03:28.0,BRONZE
9001,2001,Women's 4 x 400m Relay,Canada,03:28.9,BRONZE
9002,2002,Men's 4 x 100m Relay,United States of America,00:38.3,GOLD
9003,2003,Men's 4 x 100m Relay,German Democratic Republic (Germany),00:38.7,SILVER
9004,2004,Men's 4 x 100m Relay,Soviet Union,00:38.8,BRONZE
9005,2005,Men's 4 x 100m Relay,Poland,00:38.8,BRONZE
9006,2006,Men's 4 x 100m Relay,Cuba,00:39.0,BRONZE
9007,2007,Men's 4 x 100m Relay,Italy,00:39.1,BRONZE
9008,2008,Men's 4 x 100m Relay,France,00:39.2,BRONZE
9009,2009,Men's 4 x 100m Relay,Canada,00:39.5,BRONZE
9010,2010,Women's 4 x 100m Relay,German Democratic Republic (Germany),00:42.5,GOLD
9011,2011,Women's 4 x 100m Relay,Federal Republic of Germany,00:42.6,SILVER
9012,2012,Women's 4 x 100m Relay,Soviet Union,00:43.1,BRONZE
9013,2013,Women's 4 x 100m Relay,Canada,00:43.2,BRONZE
9014,2014,Women's 4 x 100m Relay,Australia,00:43.2,BRONZE
9015,2015,Women's 4 x 100m Relay,Jamaica,00:43.2,BRONZE
9016,2016,Women's 4 x 100m Relay,United States of America,00:43.4,BRONZE
9017,2017,Women's 4 x 100m Relay,Great Britain,00:43.8,BRONZE
9018,2018,Men's 4 x 200m Freestyle Relay,United States of America,07:35.8,GOLD
9019,2019,Men's 4 x 200m Freestyle Relay,Federal Republic of Germany,07:41.7,SILVER
9020,2020,Men's 4 x 200m Freestyle Relay,Soviet Union,07:45.8,BRONZE
9021,2021,Men's 4 x 200m Freestyle Relay,Sweden,07:47.4,BRONZE
9022,2022,Men's 4 x 200m Freestyle Relay,Australia,07:48.7,BRONZE
9023,2023,Men's 4 x 200m Freestyle Relay,German Democratic Republic (Germany),07:49.1,BRONZE
9024,2024,Men's 4 x 200m Freestyle Relay,Canada,07:53.6,BRONZE
9025,2025,Men's 4 x 200m Freestyle Relay,Great Britain,07:55.6,BRONZE
9026,2026,Men's 4 x 200m Freestyle Relay,El Salvador,07:55.6,BRONZE
9027,2027,Men's 4 x 200m Freestyle Relay,Ecuador,07:55.6,BRONZE
9028,2028,Men's 4 x 200m Freestyle Relay,Rhodesia,07:55.6,BRONZE
9029,2029,Men's 4 x 100m Freestyle Relay,United States of America,03:26.4,GOLD
9030,2030,Men's 4 x 100m Freestyle Relay,Soviet Union,03:29.7,SILVER
9031,2031,Men's 4 x 100m Freestyle Relay,German Democratic Republic (Germany),03:32.4,BRONZE
9032,2032,Men's 4 x 100m Freestyle Relay,Brazil,03:33.1,BRONZE
9033,2033,Men's 4 x 100m Freestyle Relay,Canada,03:33.2,BRONZE
9034,2034,Men's 4 x 100m Freestyle Relay,Federal Republic of Germany,03:33.9,BRONZE
9035,2035,Men's 4 x 100m Freestyle Relay,France,03:34.1,BRONZE
9036,2036,Men's 4 x 100m Freestyle Relay,Spain,03:38.2,BRONZE
9037,2037,Men's 4 x 100m Freestyle Relay,United States of America,03:55.2,GOLD
9038,2038,Men's 4 x 100m Freestyle Relay,German Democratic Republic (Germany),03:55.6,SILVER
9039,2039,Men's 4 x 100m Freestyle Relay,Federal Republic of Germany,03:57.9,BRONZE
9040,2040,Men's 4 x 100m Freestyle Relay,Hungary,04:00.4,BRONZE
9041,2041,Men's 4 x 100m Freestyle Relay,Netherlands,04:01.5,BRONZE
9042,2042,Men's 4 x 100m Freestyle Relay,Sweden,04:02.7,BRONZE
9043,2043,Men's 4 x 100m Freestyle Relay,Canada,04:03.8,BRONZE
9044,2044,Men's 4 x 100m Freestyle Relay,Australia,04:04.8,BRONZE
9045,2045,Men's 4 x 400m Relay,Kenya,02:59.8,GOLD
9046,2046,Men's 4 x 400m Relay,Great Britain,03:00.5,SILVER
9047,2047,Men's 4 x 400m Relay,France,03:00.7,BRONZE
9048,2048,Men's 4 x 400m Relay,Federal Republic of Germany,03:00.9,BRONZE
9049,2049,Men's 4 x 400m Relay,Poland,03:01.1,BRONZE
9050,2050,Men's 4 x 400m Relay,Finland,03:01.1,BRONZE
9051,2051,Men's 4 x 400m Relay,Sweden,03:02.6,BRONZE
9052,2052,Men's 4 x 400m Relay,Trinidad and Tobago,03:03.6,BRONZE
9053,2053,Men's 4 x 100m Relay,United States of America,00:38.2,GOLD
9054,2054,Men's 4 x 100m Relay,Soviet Union,00:38.5,SILVER
9055,2055,Men's 4 x 100m Relay,Federal Republic of Germany,00:38.8,BRONZE
9056,2056,Men's 4 x 100m Relay,Czechoslovakia,00:38.8,BRONZE
9057,2057,Men's 4 x 100m Relay,German Democratic Republic (Germany),00:38.9,BRONZE
9058,2058,Men's 4 x 100m Relay,Poland,00:39.0,BRONZE
9059,2059,Men's 4 x 100m Relay,France,00:39.1,BRONZE
9060,2060,Men's 4 x 100m Relay,Italy,00:39.1,BRONZE
9061,2061,Women's 4 x 100m Relay,Federal Republic of Germany,00:42.8,GOLD
9062,2062,Women's 4 x 100m Relay,German Democratic Republic (Germany),00:43.0,SILVER
9063,2063,Women's 4 x 100m Relay,Cuba,00:43.4,BRONZE
9064,2064,Women's 4 x 100m Relay,United States of America,00:43.4,BRONZE
9065,2065,Women's 4 x 100m Relay,Soviet Union,00:43.6,BRONZE
9066,2066,Women's 4 x 100m Relay,Australia,00:43.6,BRONZE
9067,2067,Women's 4 x 100m Relay,Great Britain,00:43.7,BRONZE
9068,2068,Women's 4 x 100m Relay,Poland,00:44.2,BRONZE
9069,2069,Women's 4 x 400m Relay,German Democratic Republic (Germany),03:22.9,GOLD
9070,2070,Women's 4 x 400m Relay,United States of America,03:25.1,SILVER
9071,2071,Women's 4 x 400m Relay,Federal Republic of Germany,03:26.5,BRONZE
9072,2072,Women's 4 x 400m Relay,France,03:27.5,BRONZE
9073,2073,Women's 4 x 400m Relay,Great Britain,03:28.7,BRONZE
9074,2074,Women's 4 x 400m Relay,Australia,03:28.8,BRONZE
9075,2075,Women's 4 x 400m Relay,Finland,03:29.4,BRONZE
9076,2076,Women's 4 x 400m Relay,Soviet Union,03:31.9,BRONZE
9077,2077,Men's 4 x 100m Freestyle Relay,United States of America,03:31.7,GOLD
9078,2078,Men's 4 x 100m Freestyle Relay,Soviet Union,03:34.2,SILVER
9079,2079,Men's 4 x 100m Freestyle Relay,Australia,03:34.7,BRONZE
9080,2080,Men's 4 x 100m Freestyle Relay,Great Britain,03:38.4,BRONZE
9081,2081,Men's 4 x 100m Freestyle Relay,German Democratic Republic (Germany),03:38.8,BRONZE
9082,2082,Men's 4 x 100m Freestyle Relay,Federal Republic of Germany,03:39.0,BRONZE
9083,2083,Men's 4 x 100m Freestyle Relay,Canada,03:39.2,BRONZE
9084,2084,Men's 4 x 100m Freestyle Relay,Japan,03:41.5,BRONZE
9085,2085,Men's 4 x 200m Freestyle Relay,United States of America,07:52.3,GOLD
9086,2086,Men's 4 x 200m Freestyle Relay,Australia,07:53.7,SILVER
9087,2087,Men's 4 x 200m Freestyle Relay,Soviet Union,08:01.6,BRONZE
9088,2088,Men's 4 x 200m Freestyle Relay,Canada,08:03.2,BRONZE
9089,2089,Men's 4 x 200m Freestyle Relay,France,08:03.7,BRONZE
9090,2090,Men's 4 x 200m Freestyle Relay,Federal Republic of Germany,08:04.3,BRONZE
9091,2091,Men's 4 x 200m Freestyle Relay,German Democratic Republic (Germany),08:06.0,BRONZE
9092,2092,Men's 4 x 200m Freestyle Relay,Sweden,08:12.1,BRONZE
9093,2093,Men's 4 x 200m Freestyle Relay,Mexico,08:12.1,BRONZE
9094,2094,Men's 4 x 100m Freestyle Relay,United States of America,04:02.5,GOLD
9095,2095,Men's 4 x 100m Freestyle Relay,German Democratic Republic (Germany),04:05.7,SILVER
9096,2096,Men's 4 x 100m Freestyle Relay,Canada,04:07.2,BRONZE
9097,2097,Men's 4 x 100m Freestyle Relay,Australia,04:08.7,BRONZE
9098,2098,Men's 4 x 100m Freestyle Relay,Hungary,04:11.0,BRONZE
9099,2099,Men's 4 x 100m Freestyle Relay,Japan,04:13.6,BRONZE
9100,2100,Men's 4 x 100m Freestyle Relay,Great Britain,04:18.0,BRONZE
9101,2101,Men's 4 x 100m Freestyle Relay,France,04:18.0,BRONZE
9102,2102,Men's 4 x 400m Relay,United States of America,02:56.1,GOLD
9103,2103,Men's 4 x 400m Relay,Kenya,02:59.6,SILVER
9104,2104,Men's 4 x 400m Relay,Federal Republic of Germany,03:00.5,BRONZE
9105,2105,Men's 4 x 400m Relay,Poland,03:00.5,BRONZE
9106,2106,Men's 4 x 400m Relay,Great Britain,03:01.2,BRONZE
9107,2107,Men's 4 x 400m Relay,Trinidad and Tobago,03:04.5,BRONZE
9108,2108,Men's 4 x 400m Relay,Italy,03:04.6,BRONZE
9109,2109,Men's 4 x 400m Relay,France,03:07.5,BRONZE
9110,2110,Women's 4 x 100m Relay,United States of America,00:42.8,GOLD
9111,2111,Women's 4 x 100m Relay,Cuba,00:43.3,SILVER
9112,2112,Women's 4 x 100m Relay,Soviet Union,00:43.4,BRONZE
9113,2113,Women's 4 x 100m Relay,Netherlands,00:43.4,BRONZE
9114,2114,Women's 4 x 100m Relay,Australia,00:43.4,BRONZE
9115,2115,Women's 4 x 100m Relay,Federal Republic of Germany,00:43.6,BRONZE
9116,2116,Women's 4 x 100m Relay,Great Britain,00:43.7,BRONZE
9117,2117,Women's 4 x 100m Relay,France,00:44.2,BRONZE
9118,2118,Men's 4 x 100m Relay,United States of America,00:38.2,GOLD
9119,2119,Men's 4 x 100m Relay,Cuba,00:38.3,SILVER
9120,2120,Men's 4 x 100m Relay,France,00:38.4,BRONZE
9121,2121,Men's 4 x 100m Relay,Jamaica,00:38.4,BRONZE
9122,2122,Men's 4 x 100m Relay,German Democratic Republic (Germany),00:38.6,BRONZE
9123,2123,Men's 4 x 100m Relay,Federal Republic of Germany,00:38.7,BRONZE
9124,2124,Men's 4 x 100m Relay,Italy,00:39.2,BRONZE
9125,2125,Men's 4 x 100m Relay,Poland,00:39.2,BRONZE
9126,2126,Men's 4 x 200m Freestyle Relay,United States of America,07:52.1,GOLD
9127,2127,Men's 4 x 200m Freestyle Relay,Germany,07:59.3,SILVER
9128,2128,Men's 4 x 200m Freestyle Relay,Japan,08:03.8,BRONZE
9129,2129,Men's 4 x 200m Freestyle Relay,Australia,08:05.7,BRONZE
9130,2130,Men's 4 x 200m Freestyle Relay,Sweden,08:08.0,BRONZE
9131,2131,Men's 4 x 200m Freestyle Relay,France,08:08.7,BRONZE
9132,2132,Men's 4 x 200m Freestyle Relay,Soviet Union,08:15.1,BRONZE
9133,2133,Men's 4 x 200m Freestyle Relay,Italy,08:18.1,BRONZE
9134,2134,Men's 4 x 100m Freestyle Relay,United States of America,03:33.2,GOLD
9135,2135,Men's 4 x 100m Freestyle Relay,Germany,03:37.2,SILVER
9136,2136,Men's 4 x 100m Freestyle Relay,Australia,03:39.1,BRONZE
9137,2137,Men's 4 x 100m Freestyle Relay,Japan,03:40.5,BRONZE
9138,2138,Men's 4 x 100m Freestyle Relay,Sweden,03:40.7,BRONZE
9139,2139,Men's 4 x 100m Freestyle Relay,Soviet Union,03:42.1,BRONZE
9140,2140,Men's 4 x 100m Freestyle Relay,Great Britain,03:42.6,BRONZE
9141,2141,Men's 4 x 100m Freestyle Relay,France,03:42.6,BRONZE
9142,2142,Men's 4 x 100m Freestyle Relay,United States of America,04:03.8,GOLD
9143,2143,Men's 4 x 100m Freestyle Relay,Australia,04:06.9,SILVER
9144,2144,Men's 4 x 100m Freestyle Relay,Netherlands,04:12.0,BRONZE
9145,2145,Men's 4 x 100m Freestyle Relay,Hungary,04:12.1,BRONZE
9146,2146,Men's 4 x 100m Freestyle Relay,Sweden,04:14.0,BRONZE
9147,2147,Men's 4 x 100m Freestyle Relay,Germany,04:15.0,BRONZE
9148,2148,Men's 4 x 100m Freestyle Relay,Canada,04:15.9,BRONZE
9149,2149,Men's 4 x 100m Freestyle Relay,Italy,04:17.2,BRONZE
9150,2150,Women's 4 x 100m Relay,Poland,00:43.6,GOLD
9151,2151,Women's 4 x 100m Relay,United States of America,00:43.9,SILVER
9152,2152,Women's 4 x 100m Relay,Great Britain,00:44.0,BRONZE
9153,2153,Women's 4 x 100m Relay,Soviet Union,00:44.4,BRONZE
9154,2154,Women's 4 x 100m Relay,Germany,00:44.7,BRONZE
9155,2155,Women's 4 x 100m Relay,Australia,00:45.0,BRONZE
9156,2156,Women's 4 x 100m Relay,Hungary,00:45.2,BRONZE
9157,2157,Women's 4 x 100m Relay,France,00:46.1,BRONZE
9158,2158,Men's 4 x 100m Relay,United States of America,00:39.0,GOLD
9159,2159,Men's 4 x 100m Relay,Poland,00:39.3,SILVER
9160,2160,Men's 4 x 100m Relay,France,00:39.3,BRONZE
9161,2161,Men's 4 x 100m Relay,Jamaica,00:39.4,BRONZE
9162,2162,Men's 4 x 100m Relay,Soviet Union,00:39.4,BRONZE
9163,2163,Men's 4 x 100m Relay,Venezuela,00:39.5,BRONZE
9164,2164,Men's 4 x 100m Relay,Italy,00:39.5,BRONZE
9165,2165,Men's 4 x 100m Relay,Great Britain,00:39.6,BRONZE
9166,2166,Men's 4 x 400m Relay,United States of America,03:00.7,GOLD
9167,2167,Men's 4 x 400m Relay,Great Britain,03:01.6,SILVER
